title,artist,average characters,uniqueness,num long words,im,like,na,got,oh,know,dont,love,get,go,baby,let,girl,make,wan,yeah,want,youre,cause,see,one,cant,gon,say,aint,time,never,right,take,way
you make me feel,cobra starship featuring sabi,3.37192982456,0.214035087719,0.0,0.0,0.0175438596491,0.0140350877193,0.0,0.0,0.0105263157895,0.0105263157895,0.0,0.0,0.0105263157895,0.0,0.00701754385965,0.0140350877193,0.0210526315789,0.080701754386,0.0,0.0,0.0210526315789,0.00350877192982,0.00701754385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350877192982,0.0
yeah 3x,chris brown,4.27868852459,0.368852459016,0.0,0.0,0.0122950819672,0.0122950819672,0.0327868852459,0.0327868852459,0.0819672131148,0.0,0.016393442623,0.00819672131148,0.00819672131148,0.00409836065574,0.00409836065574,0.016393442623,0.0204918032787,0.00819672131148,0.0327868852459,0.143442622951,0.0,0.00409836065574,0.0122950819672,0.0409836065574,0.0,0.00409836065574,0.0,0.0,0.0,0.0,0.00409836065574,0.00409836065574,0.00409836065574,0.0
moment 4 life,nicki minaj featuring drake,4.99375,0.6125,0.0,0.0,0.025,0.0,0.003125,0.003125,0.0,0.003125,0.00625,0.0,0.00625,0.0,0.0,0.0,0.003125,0.003125,0.003125,0.015625,0.0,0.003125,0.015625,0.0,0.00625,0.003125,0.0,0.0,0.015625,0.00625,0.0,0.0,0.0,0.0
i need a doctor,dr dre featuring eminem and skylar grey,4.80965147453,0.573726541555,0.0,0.0,0.0375335120643,0.0268096514745,0.00268096514745,0.00268096514745,0.0,0.0134048257373,0.0268096514745,0.0,0.00536193029491,0.0,0.0,0.00536193029491,0.0,0.00268096514745,0.00268096514745,0.0,0.0,0.0,0.00804289544236,0.0187667560322,0.0134048257373,0.00268096514745,0.00804289544236,0.00804289544236,0.00536193029491,0.0107238605898,0.00268096514745,0.0,0.0,0.00268096514745
motivation,kelly rowland featuring lil wayne,4.63218390805,0.477011494253,0.0,0.0,0.0172413793103,0.0172413793103,0.0344827586207,0.0,0.0114942528736,0.0,0.0287356321839,0.0,0.00574712643678,0.0804597701149,0.0459770114943,0.0114942528736,0.00574712643678,0.0172413793103,0.0344827586207,0.00574712643678,0.0,0.0229885057471,0.00574712643678,0.0,0.0,0.0172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stereo love,edward maya featuring vika jigulina,4.20161290323,0.278225806452,0.0,0.0,0.0403225806452,0.0,0.0322580645161,0.0,0.0161290322581,0.0,0.0524193548387,0.0120967741935,0.0161290322581,0.0322580645161,0.0161290322581,0.0403225806452,0.0,0.0161290322581,0.0201612903226,0.0,0.0,0.0,0.00806451612903,0.0403225806452,0.0120967741935,0.0161290322581,0.0120967741935,0.0,0.0,0.00806451612903,0.0120967741935,0.00806451612903,0.0,0.0
jar of hearts,christina perri,4.92307692308,0.449704142012,0.0,0.0,0.00591715976331,0.0,0.0236686390533,0.0,0.0,0.00591715976331,0.0473372781065,0.0295857988166,0.0118343195266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118343195266,0.0355029585799,0.0118343195266,0.0,0.0177514792899,0.00591715976331,0.0236686390533,0.0,0.0,0.00591715976331,0.0,0.0,0.00591715976331,0.0
roll up,wiz khalifa,4.5762195122,0.365853658537,0.0,0.0,0.0213414634146,0.0,0.00609756097561,0.015243902439,0.0,0.0396341463415,0.0274390243902,0.0,0.0,0.0,0.0365853658537,0.0,0.0030487804878,0.0030487804878,0.0030487804878,0.0,0.0121951219512,0.0030487804878,0.0213414634146,0.0,0.00609756097561,0.0,0.0396341463415,0.0213414634146,0.0396341463415,0.0,0.0,0.0030487804878,0.0,0.0121951219512
sexy and i know it,lmfao,4.72588832487,0.41116751269,0.0,0.0,0.0253807106599,0.010152284264,0.0,0.010152284264,0.0,0.0304568527919,0.00507614213198,0.0,0.00507614213198,0.00507614213198,0.00507614213198,0.0,0.0659898477157,0.0,0.0,0.0203045685279,0.0,0.0,0.0,0.010152284264,0.0,0.00507614213198,0.0,0.0,0.010152284264,0.00507614213198,0.0,0.0,0.0,0.0
rocketeer,far east movement featuring ryan tedder,4.16431924883,0.408450704225,0.0,0.0,0.0328638497653,0.0234741784038,0.0,0.018779342723,0.0328638497653,0.0328638497653,0.00469483568075,0.0,0.00469483568075,0.112676056338,0.0,0.018779342723,0.0093896713615,0.00469483568075,0.0,0.00469483568075,0.0093896713615,0.0,0.0,0.018779342723,0.0,0.0,0.0,0.00469483568075,0.00469483568075,0.0,0.0140845070423,0.018779342723,0.018779342723,0.00469483568075
all of the lights,kanye west featuring rihanna,4.9186440678,0.396610169492,0.0,0.0,0.0101694915254,0.0,0.0,0.00677966101695,0.0135593220339,0.0237288135593,0.0,0.0,0.0203389830508,0.00677966101695,0.0372881355932,0.0101694915254,0.00338983050847,0.0,0.0,0.00677966101695,0.0474576271186,0.0,0.0,0.0440677966102,0.0,0.00677966101695,0.0,0.0135593220339,0.0,0.0237288135593,0.0,0.00677966101695,0.00677966101695,0.0203389830508
hold it against me,britney spears,4.76875,0.45625,0.0,0.0,0.025,0.025,0.025,0.0,0.0,0.0125,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.025,0.00625,0.0625,0.00625,0.01875,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
more,usher,4.69230769231,0.339366515837,0.0,0.0,0.0407239819005,0.0,0.027149321267,0.0135746606335,0.0,0.0135746606335,0.00452488687783,0.0,0.0316742081448,0.00452488687783,0.0,0.0,0.0,0.0,0.0,0.00452488687783,0.027149321267,0.0,0.00904977375566,0.0,0.0,0.00904977375566,0.027149321267,0.0,0.0,0.0,0.00452488687783,0.0,0.027149321267,0.0
what the hell,avril lavigne,4.12962962963,0.310185185185,0.0,0.0,0.037037037037,0.00462962962963,0.0,0.0,0.00925925925926,0.0,0.0231481481481,0.0185185185185,0.00462962962963,0.00462962962963,0.0277777777778,0.0,0.0,0.0,0.0,0.12962962963,0.0185185185185,0.0,0.00925925925926,0.0,0.0,0.0185185185185,0.0,0.00925925925926,0.0,0.00462962962963,0.00462962962963,0.00462962962963,0.0,0.0
written in the stars,tinie tempah featuring eric turner,4.21328671329,0.513986013986,0.0,0.0,0.0244755244755,0.0174825174825,0.0,0.0034965034965,0.262237762238,0.0,0.0,0.0,0.0034965034965,0.0174825174825,0.0,0.0,0.0,0.0034965034965,0.0,0.0034965034965,0.0034965034965,0.0034965034965,0.0034965034965,0.0034965034965,0.00699300699301,0.0,0.0,0.00699300699301,0.0034965034965,0.0034965034965,0.0174825174825,0.0,0.0,0.00699300699301
for the first time,the script,4.64356435644,0.410891089109,0.0,0.0,0.0049504950495,0.0,0.00990099009901,0.0346534653465,0.0247524752475,0.00990099009901,0.029702970297,0.0,0.0049504950495,0.0,0.019801980198,0.0,0.0,0.019801980198,0.0,0.039603960396,0.0,0.0,0.0049504950495,0.0,0.0,0.0049504950495,0.00990099009901,0.0,0.0,0.0742574257426,0.0,0.0,0.0,0.0
honey bee,blake shelton,4.96951219512,0.542682926829,0.0,0.0,0.0121951219512,0.0,0.0,0.00609756097561,0.0,0.0243902439024,0.00609756097561,0.00609756097561,0.0,0.0,0.0182926829268,0.0,0.00609756097561,0.0,0.0,0.00609756097561,0.0,0.0,0.00609756097561,0.0,0.0,0.0,0.0,0.0,0.0121951219512,0.0,0.0,0.0182926829268,0.00609756097561,0.0
dont you wanna stay,jason aldean featuring kelly clarkson,4.14388489209,0.323741007194,0.0,0.0,0.0,0.00719424460432,0.143884892086,0.0,0.00719424460432,0.0,0.107913669065,0.0143884892086,0.0,0.00719424460432,0.00719424460432,0.00719424460432,0.0,0.0359712230216,0.143884892086,0.0503597122302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00719424460432,0.0215827338129
we found love,rihanna featuring calvin harris,5.30322580645,0.412903225806,0.0,0.0,0.0129032258065,0.0193548387097,0.0,0.0129032258065,0.0,0.0,0.0,0.109677419355,0.0,0.0,0.0,0.0129032258065,0.0,0.0,0.0,0.0,0.0,0.00645161290323,0.00645161290323,0.0,0.0129032258065,0.0129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.00645161290323,0.0129032258065
pretty girl rock,keri hilson,4.60738255034,0.345637583893,0.0,0.0,0.0671140939597,0.0,0.00671140939597,0.00335570469799,0.010067114094,0.0167785234899,0.0671140939597,0.0,0.00335570469799,0.0,0.00335570469799,0.0,0.0503355704698,0.0,0.00671140939597,0.0,0.00335570469799,0.00335570469799,0.0570469798658,0.00671140939597,0.0,0.0,0.0,0.0,0.0,0.0,0.00335570469799,0.0,0.0,0.010067114094
yo"u and i,lady gaga,5.00495049505,0.49504950495,0.0,0.0,0.0346534653465,0.0049504950495,0.0,0.0049504950495,0.00990099009901,0.0,0.0,0.0148514851485,0.0,0.0049504950495,0.019801980198,0.0049504950495,0.0,0.0,0.0,0.0148514851485,0.0,0.0,0.0049504950495,0.0,0.0,0.0049504950495,0.0,0.0,0.0,0.049504950495,0.0,0.00990099009901,0.0,0.0
without you,david guetta featuring usher,5.0,0.448275862069,0.0,0.0,0.0229885057471,0.0,0.0,0.0,0.0459770114943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528736,0.0,0.0,0.0,0.0114942528736,0.0,0.0,0.0114942528736,0.103448275862,0.0,0.0,0.0,0.0,0.0459770114943,0.0114942528736,0.0229885057471,0.0
back to december,taylor swift,5.09523809524,0.5,0.0,0.0,0.0190476190476,0.0,0.0,0.0,0.0,0.0047619047619,0.0,0.00952380952381,0.0,0.052380952381,0.0,0.0,0.0,0.00952380952381,0.0,0.0,0.0,0.0,0.0,0.0047619047619,0.0,0.0047619047619,0.0,0.0,0.0142857142857,0.0428571428571,0.0,0.0142857142857,0.0,0.0
crazy girl,eli young band,4.72307692308,0.438461538462,0.0,0.0,0.0,0.0384615384615,0.0230769230769,0.0,0.0153846153846,0.0384615384615,0.0307692307692,0.0615384615385,0.0,0.0,0.00769230769231,0.0307692307692,0.0538461538462,0.00769230769231,0.00769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153846153846,0.0,0.00769230769231,0.0,0.0,0.0,0.0,0.0
cheers drink to that,rihanna,4.88235294118,0.323529411765,0.0,0.0,0.00840336134454,0.0,0.00420168067227,0.0126050420168,0.0168067226891,0.00420168067227,0.0252100840336,0.0,0.0168067226891,0.0,0.0,0.0336134453782,0.0,0.0,0.0,0.22268907563,0.00420168067227,0.0,0.0,0.0,0.0,0.0,0.00840336134454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
who says,selena gomez  the scene,4.91578947368,0.394736842105,0.0,0.0,0.0263157894737,0.0105263157895,0.00526315789474,0.0157894736842,0.0,0.0,0.00526315789474,0.0,0.00526315789474,0.0,0.0,0.00526315789474,0.0,0.0,0.00526315789474,0.00526315789474,0.00526315789474,0.121052631579,0.0,0.00526315789474,0.0210526315789,0.0105263157895,0.0,0.163157894737,0.0,0.0,0.00526315789474,0.0105263157895,0.0,0.0
barefoot blue jean night,jake owen,5.078125,0.46875,0.0,0.0,0.0,0.0208333333333,0.03125,0.0,0.0,0.0,0.0,0.00520833333333,0.0,0.0,0.0,0.0,0.0104166666667,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.015625,0.0,0.0
knee deep,zac brown band featuring jimmy buffett,4.89130434783,0.538043478261,0.0,0.0,0.0108695652174,0.0,0.0380434782609,0.0217391304348,0.0,0.0054347826087,0.0163043478261,0.0054347826087,0.0,0.0054347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054347826087,0.0,0.0380434782609,0.0,0.0054347826087,0.0,0.0380434782609,0.0,0.0,0.0
country girl shake it for me,luke bryan,5.23673469388,0.432653061224,0.0,0.0,0.0,0.0122448979592,0.0163265306122,0.00816326530612,0.0,0.00408163265306,0.00408163265306,0.0,0.0244897959184,0.0,0.00408163265306,0.0,0.102040816327,0.00408163265306,0.00408163265306,0.0122448979592,0.0,0.0,0.0,0.0,0.0,0.00408163265306,0.0122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remind me,brad paisley and carrie underwood,4.71052631579,0.572368421053,0.0,0.0,0.0,0.0,0.0197368421053,0.0,0.0328947368421,0.0,0.0131578947368,0.0263157894737,0.0131578947368,0.0,0.0526315789474,0.0,0.0,0.00657894736842,0.0197368421053,0.0197368421053,0.00657894736842,0.0,0.00657894736842,0.0,0.00657894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394736842105
in the dark,dev,4.06451612903,0.322580645161,0.0,0.0,0.00537634408602,0.0,0.0161290322581,0.0430107526882,0.0806451612903,0.00537634408602,0.0,0.00537634408602,0.00537634408602,0.0,0.0161290322581,0.0161290322581,0.0,0.0,0.0161290322581,0.0,0.0161290322581,0.0,0.0,0.0215053763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537634408602,0.0,0.0
backseat,new boyz featuring the cataracs and dev,4.66558441558,0.324675324675,0.0,0.0,0.0,0.012987012987,0.038961038961,0.0324675324675,0.00324675324675,0.0,0.0162337662338,0.0,0.0422077922078,0.0,0.00649350649351,0.025974025974,0.0649350649351,0.00324675324675,0.038961038961,0.0,0.00324675324675,0.0,0.0,0.0194805194805,0.0,0.0,0.0,0.0162337662338,0.00324675324675,0.0,0.0,0.0,0.0,0.012987012987
headlines,drake,4.75111111111,0.582222222222,0.0,0.0,0.0177777777778,0.04,0.0133333333333,0.0355555555556,0.00444444444444,0.133333333333,0.0222222222222,0.0,0.00888888888889,0.00888888888889,0.0,0.0,0.00444444444444,0.0133333333333,0.00888888888889,0.0177777777778,0.00444444444444,0.0,0.0133333333333,0.00444444444444,0.00444444444444,0.00444444444444,0.00444444444444,0.0133333333333,0.00888888888889,0.00888888888889,0.0,0.0,0.00444444444444,0.00444444444444
best thing i never had,beyonce,4.56504065041,0.341463414634,0.0,0.0,0.0284552845528,0.0,0.0,0.00406504065041,0.0284552845528,0.00813008130081,0.00406504065041,0.0,0.0,0.0325203252033,0.0325203252033,0.0,0.0,0.0,0.0,0.00406504065041,0.0121951219512,0.00406504065041,0.0162601626016,0.0,0.00406504065041,0.0,0.00406504065041,0.00406504065041,0.00406504065041,0.020325203252,0.0609756097561,0.0284552845528,0.00406504065041,0.0
dont wanna go home,jason derulo,4.45038167939,0.393129770992,0.0,0.0,0.0114503816794,0.00381679389313,0.0229007633588,0.0,0.0687022900763,0.0,0.0229007633588,0.0,0.0114503816794,0.0381679389313,0.00381679389313,0.0152671755725,0.00763358778626,0.00763358778626,0.0229007633588,0.0114503816794,0.0,0.0,0.0114503816794,0.0,0.00763358778626,0.0,0.00763358778626,0.0229007633588,0.00381679389313,0.0152671755725,0.0,0.0,0.00381679389313,0.0
where them girls at,david guetta featuring flo rida and nicki minaj,4.57661290323,0.471774193548,0.0,0.0,0.0403225806452,0.0161290322581,0.0120967741935,0.0241935483871,0.0,0.0,0.00403225806452,0.00806451612903,0.0241935483871,0.0362903225806,0.00403225806452,0.0,0.129032258065,0.0,0.0120967741935,0.0,0.0,0.00806451612903,0.00403225806452,0.0201612903226,0.0201612903226,0.00403225806452,0.0,0.00403225806452,0.00403225806452,0.00403225806452,0.00403225806452,0.0,0.0,0.0
she aint you,chris brown,4.23913043478,0.380434782609,0.0,0.0,0.0652173913043,0.0,0.0163043478261,0.0,0.0652173913043,0.0,0.0271739130435,0.0,0.0,0.0163043478261,0.0,0.0163043478261,0.0108695652174,0.0054347826087,0.0163043478261,0.0054347826087,0.0163043478261,0.0,0.0163043478261,0.0054347826087,0.0,0.0163043478261,0.0,0.0,0.135869565217,0.0,0.0054347826087,0.0054347826087,0.0,0.0054347826087
take a back road,rodney atkins,4.368,0.408,0.0,0.0,0.008,0.008,0.064,0.008,0.0,0.012,0.0,0.0,0.048,0.0,0.004,0.0,0.008,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.012,0.052,0.024
please dont go,mike posner,4.34825870647,0.258706467662,0.0,0.0,0.0149253731343,0.00995024875622,0.0,0.00995024875622,0.0,0.0149253731343,0.109452736318,0.0,0.0,0.194029850746,0.0796019900498,0.00497512437811,0.0,0.0,0.0,0.00995024875622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343
sure thing,miguel,4.38076923077,0.353846153846,0.0,0.0,0.0269230769231,0.0230769230769,0.0,0.0423076923077,0.0461538461538,0.0,0.0115384615385,0.0192307692308,0.0,0.0,0.0576923076923,0.00769230769231,0.0,0.0,0.0,0.00769230769231,0.0,0.00769230769231,0.0230769230769,0.0,0.00384615384615,0.0,0.0,0.00384615384615,0.0,0.0,0.0307692307692,0.0,0.0,0.0
price tag,jessie j featuring bob,4.94814814815,0.518518518519,0.0,0.0,0.0037037037037,0.00740740740741,0.0296296296296,0.00740740740741,0.0,0.0,0.0111111111111,0.0111111111111,0.0,0.0,0.0,0.0,0.0,0.0222222222222,0.0222222222222,0.0259259259259,0.0,0.0,0.0,0.00740740740741,0.0037037037037,0.0111111111111,0.00740740740741,0.0,0.0259259259259,0.0111111111111,0.0037037037037,0.0111111111111,0.00740740740741,0.0
god gave me you,blake shelton,4.54310344828,0.525862068966,0.0,0.0,0.00862068965517,0.0,0.00862068965517,0.0,0.0,0.0,0.0,0.0172413793103,0.0,0.00862068965517,0.0,0.0,0.0,0.0,0.00862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.00862068965517,0.0,0.0258620689655,0.00862068965517,0.0,0.00862068965517,0.00862068965517,0.0,0.0258620689655
she will,lil wayne featuring drake,4.37160120846,0.498489425982,0.0,0.0,0.0181268882175,0.0181268882175,0.0,0.0,0.0,0.012084592145,0.0,0.0,0.00302114803625,0.0151057401813,0.0181268882175,0.0,0.00604229607251,0.00302114803625,0.0,0.0211480362538,0.0,0.0,0.0,0.00604229607251,0.0,0.00604229607251,0.0,0.012084592145,0.012084592145,0.0,0.0,0.036253776435,0.012084592145,0.0
are you gonna kiss me or not,thompson square,4.40298507463,0.619402985075,0.0,0.0,0.0,0.00746268656716,0.0820895522388,0.0298507462687,0.0,0.0149253731343,0.0,0.0223880597015,0.0,0.0,0.00746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.00746268656716,0.0,0.0,0.0149253731343,0.0,0.0820895522388,0.00746268656716,0.00746268656716,0.0,0.00746268656716,0.0,0.0,0.0
you and tequila,kenny chesney featuring grace potter,4.91666666667,0.564814814815,0.0,0.0,0.0,0.0277777777778,0.0,0.0,0.00925925925926,0.0,0.0,0.0,0.0,0.0185185185185,0.037037037037,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.00925925925926,0.037037037037,0.0,0.0,0.0
colder weather,zac brown band,4.7485380117,0.608187134503,0.0,0.0,0.0350877192982,0.0,0.0350877192982,0.0175438596491,0.0,0.0116959064327,0.00584795321637,0.0116959064327,0.0,0.00584795321637,0.0,0.00584795321637,0.00584795321637,0.00584795321637,0.0175438596491,0.0,0.00584795321637,0.0175438596491,0.00584795321637,0.0292397660819,0.0,0.0116959064327,0.0175438596491,0.0,0.0175438596491,0.0,0.0,0.0,0.00584795321637,0.0
my last,big sean featuring chris brown,4.5,0.426380368098,0.0,0.0,0.00920245398773,0.128834355828,0.0,0.0122699386503,0.0,0.0,0.00306748466258,0.00306748466258,0.00613496932515,0.00306748466258,0.0,0.00306748466258,0.0,0.00613496932515,0.0,0.0,0.00920245398773,0.0,0.00920245398773,0.00920245398773,0.00306748466258,0.00306748466258,0.0,0.0,0.00613496932515,0.00920245398773,0.0276073619632,0.00306748466258,0.0,0.0
somebody that i used to know,gotye featuring kimbra,5.28571428571,0.571428571429,0.0,0.0,0.0,0.0342857142857,0.00571428571429,0.0,0.0,0.0342857142857,0.0285714285714,0.0171428571429,0.00571428571429,0.00571428571429,0.0,0.00571428571429,0.0,0.0171428571429,0.00571428571429,0.0,0.0,0.0285714285714,0.0,0.00571428571429,0.0,0.0,0.0,0.00571428571429,0.0,0.00571428571429,0.0114285714286,0.00571428571429,0.0,0.00571428571429
call me maybe,carly rae jepsen,4.82634730539,0.419161676647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179640718563,0.0059880239521,0.0,0.0,0.0,0.0179640718563,0.0,0.0,0.0,0.0,0.0,0.0,0.0299401197605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119760479042,0.0059880239521,0.0179640718563,0.0,0.0
we are young,fun featuring janelle mon'ae,5.54545454545,0.563636363636,0.0,0.0,0.0121212121212,0.0121212121212,0.0,0.00606060606061,0.0,0.0242424242424,0.0,0.0,0.00606060606061,0.0,0.0,0.0424242424242,0.0,0.0,0.0,0.0,0.0,0.00606060606061,0.00606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.00606060606061,0.0,0.00606060606061,0.00606060606061
payphone,maroon 5 featuring wiz khalifa,4.98850574713,0.540229885057,0.0,0.0,0.0229885057471,0.0153256704981,0.0,0.00766283524904,0.0,0.00766283524904,0.00383141762452,0.0229885057471,0.0,0.00766283524904,0.0153256704981,0.0,0.0,0.00383141762452,0.0,0.00383141762452,0.00383141762452,0.00766283524904,0.00383141762452,0.00766283524904,0.0114942528736,0.00383141762452,0.0,0.00766283524904,0.0,0.0268199233716,0.00383141762452,0.0,0.00383141762452,0.0
lights,ellie goulding,5.4603960396,0.371287128713,0.0,0.0,0.0445544554455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495,0.0,0.0,0.0,0.0049504950495,0.0,0.0,0.0049504950495,0.0,0.0,0.0,0.0,0.0,0.0049504950495,0.0,0.0,0.0,0.0049504950495
glad you came,the wanted,4.4609929078,0.304964539007,0.0,0.0,0.063829787234,0.0141843971631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914894,0.0,0.0141843971631,0.0,0.0283687943262,0.0,0.0,0.0,0.0,0.0,0.0141843971631,0.0,0.0,0.0,0.0,0.0,0.0283687943262,0.0283687943262,0.0,0.0141843971631,0.0
stronger what doesnt kill you,kelly clarkson,5.2422907489,0.321585903084,0.0,0.0,0.0881057268722,0.0,0.0,0.00881057268722,0.0,0.0176211453744,0.00440528634361,0.0,0.0,0.0,0.00440528634361,0.0,0.0,0.0616740088106,0.0,0.0,0.0,0.0176211453744,0.0176211453744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
starships,nicki minaj,4.86082474227,0.458762886598,0.0,0.0,0.00515463917526,0.020618556701,0.00515463917526,0.0,0.0,0.0,0.00515463917526,0.00515463917526,0.0154639175258,0.0154639175258,0.0,0.0515463917526,0.0,0.0,0.0,0.0,0.0154639175258,0.00515463917526,0.020618556701,0.0,0.0309278350515,0.0360824742268,0.00515463917526,0.0154639175258,0.00515463917526,0.0154639175258,0.0,0.0,0.0,0.0
what makes you beautiful,one direction,4.7556561086,0.280542986425,0.0,0.0,0.0180995475113,0.0180995475113,0.0226244343891,0.00452488687783,0.0995475113122,0.0769230769231,0.0814479638009,0.0,0.0180995475113,0.0,0.0,0.0,0.0,0.0135746606335,0.0,0.0,0.0135746606335,0.0497737556561,0.0,0.0226244343891,0.0,0.0135746606335,0.0,0.0,0.0180995475113,0.0,0.0,0.0180995475113,0.0,0.0226244343891
wild ones,flo rida featuring sia,4.43402777778,0.510416666667,0.0,0.0,0.00694444444444,0.0347222222222,0.00347222222222,0.0173611111111,0.00347222222222,0.0,0.0138888888889,0.0,0.0138888888889,0.00347222222222,0.00347222222222,0.00694444444444,0.0,0.00347222222222,0.00347222222222,0.0,0.0104166666667,0.0,0.00347222222222,0.00694444444444,0.0763888888889,0.00347222222222,0.0,0.0,0.00347222222222,0.0,0.00347222222222,0.00694444444444,0.00347222222222,0.0
